League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Saudi Pro League,Al Qadsiah,17,Gastón Álvarez,D,26,Uruguay,28,0,0,6,1,,,2025-26
Saudi Pro League,Al Qadsiah,24,Mohammed Qasem,D,31,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Qadsiah,23,Waleed Al-Ahmed,D,27,Saudi Arabia,21,5,1,9,0,,,2025-26
Saudi Pro League,Al Qadsiah,,Souffian El Karouani,D,25,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,,Qassem Lajami,D,30,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,4,Jehad Thakri,D,25,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,,Musa Al Harbi,D,23,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,49,Alejandro Vergaz,D,20,Spain,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Qadsiah,13,Abdulah Al Jwayzan,D,19,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Qadsiah,25,Otávio,M,31,Portugal,15,0,0,4,0,,,2025-26
Saudi Pro League,Al Qadsiah,5,Julian Weigl,M,30,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,8,Nahitan Nández,M,30,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,,Cameron Puertas,M,27,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,7,Turki Al-Ammar,M,26,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,11,Ali Abdullah Hazzazi,M,32,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,40,Ibrahim Mahnashi,M,26,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,,Miguel Carvalho,M,21,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,10,Musab Al-Juwayr,M,23,,,,,,,,,2025-26
Saudi Pro League,Al Najma,1,Victor Braga,G,34,Brazil,31,,0,2,0,110,70,2025-26
Saudi Pro League,Al Najma,87,Waled Al Enazi,G,30,Saudi Arabia,4,,0,0,0,10,6,2025-26
Saudi Pro League,Al Najma,22,Khaled Al Muqaitib,G,34,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Najma,34,Azzam Al Hussain,G,22,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Najma,33,Mohammed Al-Fatil,D,34,Saudi Arabia,11,0,0,1,0,,,2025-26
Saudi Pro League,Al Najma,3,Samir,D,31,Brazil,30,3,1,1,1,,,2025-26
Saudi Pro League,Al Najma,12,Mohammed Al-Konaideri,D,25,Saudi Arabia,4,0,1,1,0,,,2025-26
Saudi Pro League,Al Najma,24,Abdullah Al Hawsawi,D,30,Saudi Arabia,25,0,0,7,0,,,2025-26
Saudi Pro League,Al Najma,50,Nawaf Al Hawsawi,D,25,Saudi Arabia,10,0,0,3,0,,,2025-26
Saudi Pro League,Al Najma,19,Fahad Al Abdulrazzaq,D,26,Saudi Arabia,13,0,0,1,0,,,2025-26
Saudi Pro League,Al Najma,4,Nasser Al Haleel,D,26,Saudi Arabia,25,1,0,6,1,,,2025-26
Saudi Pro League,Al Najma,,Saleh Al Bu Olayan,D,22,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Najma,27,Khalid Al Subaie,D,26,Saudi Arabia,15,0,0,0,0,,,2025-26
Saudi Pro League,Al Shabab,43,Marcelo Grohe,G,39,Brazil,33,,0,2,0,83,53,2025-26
Saudi Pro League,Al Shabab,23,Abdulaziz Rahma,G,24,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Shabab,33,Mohammed Al Mahasna,G,29,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Shabab,55,Mishal Bin Motaib,G,20,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Shabab,60,Muhammad Al Otaibi,G,18,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Shabab,4,Wesley Hoedt,D,32,Netherlands,32,0,0,4,1,,,2025-26
Saudi Pro League,Al Shabab,16,Hussain Al-Sabiyani,D,25,Saudi Arabia,13,0,0,4,0,,,2025-26
Saudi Pro League,Al Shabab,38,Mohammed Essa Harbush,D,23,Saudi Arabia,2,0,0,0,0,,,2025-26
Saudi Pro League,Al Shabab,94,Mubarak Al-Rajeh,D,22,Saudi Arabia,9,0,0,1,0,,,2025-26
Saudi Pro League,Al Shabab,5,Ali Makki,D,27,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,2,Mohammed Al Shwirekh,D,28,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,17,Mohammed Al Thani,D,29,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,26,Amjad Haraj,D,19,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,36,Adel Al Mutairi,D,21,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,34,Sultan,D,22,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,72,Nasser Ali Al Bishi,D,18,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,10,Yannick Carrasco,M,32,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,8,Josh Brownhill,M,30,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,14,Vincent Sierro,M,30,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,,Ali Al-Asmari,M,29,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,29,Yacine Adli,M,25,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,20,Basil Yousef Al-Sayyali,M,25,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,6,Faisal Al Sibyani,M,23,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,,Awad Al Nashri,M,24,,,,,,,,,2025-26
Saudi Pro League,Al Shabab,71,Abdulelah Daghar,M,,,,,,,,,,2025-26
