League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
English Championship,Watford,56,Albert Eames,D,20,England,0,0,0,0,0,,,2025-26
English Championship,Watford,50,Joshua Mullins,D,20,England,0,0,0,0,0,,,2025-26
English Championship,Watford,23,Nampalys Mendy,M,34,Senegal,25,0,0,2,0,,,2025-26
English Championship,Watford,7,Tom Ince,M,34,England,27,4,0,0,0,,,2025-26
English Championship,Watford,8,Giorgi Chakvetadze,M,26,Georgia,29,0,3,6,0,,,2025-26
English Championship,Watford,39,Edo Kayembe,M,28,Congo DR,37,4,1,4,0,,,2025-26
English Championship,Watford,10,Imran Louza,M,27,Morocco,42,7,9,12,1,,,2025-26
English Championship,Watford,5,Hector Kyprianou,M,25,Cyprus,26,0,1,8,0,,,2025-26
English Championship,Watford,14,Pierre Dwomoh,M,22,Belgium,1,0,0,0,0,,,2025-26
English Championship,Watford,17,Pierre Ekwah,M,24,France,7,0,0,2,0,,,2025-26
English Championship,Watford,15,Edoardo Bove,M,24,Italy,11,1,0,2,0,,,2025-26
English Championship,Watford,60,Amar Sanghrajka,M,19,England,0,0,0,0,0,,,2025-26
English Championship,Watford,20,Mamadou Doumbia,F,20,Mali,33,5,0,4,0,,,2025-26
English Championship,Watford,34,Kwadwo Baah,F,23,Germany,27,1,1,4,0,,,2025-26
English Championship,Watford,11,Rocco Vata,F,21,Republic of Ireland,12,2,2,0,0,,,2025-26
English Championship,Watford,66,Nestory Irankunda,F,20,Australia,40,4,4,12,1,,,2025-26
English Championship,Watford,43,Jack Grieves,F,21,England,3,0,0,0,0,,,2025-26
English Championship,Watford,9,Luca Kjerrumgaard,F,23,Denmark,43,9,1,1,0,,,2025-26
English Championship,Watford,18,Vivaldo Semedo,F,21,Portugal,26,4,1,2,0,,,2025-26
English Championship,Watford,42,Othmane Maamma,F,20,Morocco,25,4,1,1,0,,,2025-26
English Championship,Watford,53,Amin Nabizada,F,19,England,3,0,0,0,0,,,2025-26
English Championship,Watford,64,Jonathan Lawson,F,20,England,1,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,1,Max O'Leary,G,29,England,21,,0,0,0,39,18,2025-26
English Championship,West Bromwich Albion,20,Joshua Griffiths,G,24,England,24,,0,0,0,52,34,2025-26
English Championship,West Bromwich Albion,45,Joseph Wallis,G,21,New Zealand,0,,0,0,0,0,0,2025-26
English Championship,West Bromwich Albion,41,Alex Williams,D,21,Wales,1,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,29,Charlie Taylor,D,32,England,26,0,0,3,0,,,2025-26
English Championship,West Bromwich Albion,5,Krystian Bielik,D,28,Poland,17,0,1,2,0,,,2025-26
English Championship,West Bromwich Albion,6,George Campbell,D,25,USA,39,4,2,7,0,,,2025-26
English Championship,West Bromwich Albion,2,Chris Mepham,D,28,Wales,25,1,0,6,0,,,2025-26
English Championship,West Bromwich Albion,3,Nathaniel Phillips,D,29,England,40,3,0,7,0,,,2025-26
English Championship,West Bromwich Albion,14,Alfie Gilchrist,D,22,England,13,0,0,0,1,,,2025-26
English Championship,West Bromwich Albion,30,Danny Imray,D,22,England,16,1,2,3,0,,,2025-26
English Championship,West Bromwich Albion,44,Noah Dupont,D,18,New Zealand,0,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,48,Idrissa Amihere,D,18,Italy,0,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,36,Muhamed Diomande,D,20,Italy,0,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,7,Jed Wallace,M,32,England,23,2,2,1,0,,,2025-26
English Championship,West Bromwich Albion,27,Alex Mowatt,M,31,England,39,1,4,7,0,,,2025-26
English Championship,West Bromwich Albion,17,Ousmane Diakite,M,26,Mali,36,1,0,7,0,,,2025-26
English Championship,West Bromwich Albion,4,Callum Styles,M,26,Hungary,45,0,3,12,0,,,2025-26
English Championship,West Bromwich Albion,8,Jayson Molumby,M,26,Republic of Ireland,38,2,2,4,1,,,2025-26
English Championship,West Bromwich Albion,21,Isaac Price,M,22,Northern Ireland,46,9,2,4,0,,,2025-26
English Championship,West Bromwich Albion,25,Hindolo Mustapha,M,19,Sierra Leone,1,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,34,Harry Whitwell,M,20,England,2,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,18,Jamaldeen Jimoh,M,19,England,10,0,1,0,0,,,2025-26
English Championship,West Bromwich Albion,46,Kevin Mfuamba,M,19,England,0,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,39,Souleyman Mandey,M,20,Austria,1,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,11,Michael Johnston,F,27,Republic of Ireland,34,2,9,3,0,,,2025-26
English Championship,West Bromwich Albion,10,Karlan Grant,F,28,England,27,4,0,3,0,,,2025-26
English Championship,West Bromwich Albion,9,Josh Maja,F,27,Nigeria,40,4,1,1,0,,,2025-26
English Championship,West Bromwich Albion,19,Aune Heggebo,F,24,Norway,46,9,4,2,0,,,2025-26
English Championship,West Bromwich Albion,12,Daryl Dike,F,26,USA,24,2,1,2,0,,,2025-26
English Championship,West Bromwich Albion,26,Tammer Bany,F,22,Jordan,5,0,0,1,0,,,2025-26
English Championship,West Bromwich Albion,49,Eseosa Sule,F,20,Scotland,1,0,0,0,0,,,2025-26
English Championship,West Bromwich Albion,37,Oliver Bostock,F,19,Wales,7,1,0,0,0,,,2025-26
English Championship,Wrexham,21,Danny Ward,G,33,Wales,8,,0,0,0,25,12,2025-26
English Championship,Wrexham,25,Callum Burton,G,29,England,0,,0,0,0,0,0,2025-26
English Championship,Wrexham,1,Arthur Okonkwo,G,24,England,39,,0,1,0,111,53,2025-26
English Championship,Wrexham,31,Reuben Egan,G,20,,0,,0,0,0,0,0,2025-26
English Championship,Wrexham,34,Aaron James,D,21,England,0,0,0,0,0,,,2025-26
English Championship,Wrexham,24,Dan Scarr,D,31,England,20,0,1,4,0,,,2025-26
English Championship,Wrexham,5,Dominic Hyam,D,30,Scotland,44,0,0,4,0,,,2025-26
English Championship,Wrexham,26,Zak Vyner,D,29,Kenya,35,0,0,4,0,,,2025-26
English Championship,Wrexham,13,Liberato Cacace,D,25,New Zealand,12,0,0,0,0,,,2025-26
English Championship,Wrexham,3,Lewis Brunt,D,25,England,9,0,0,1,0,,,2025-26
English Championship,Wrexham,12,Issa Kaboré,D,25,Burkina Faso,30,0,8,3,0,,,2025-26
English Championship,Wrexham,4,Max Cleworth,D,23,England,41,3,4,6,0,,,2025-26
English Championship,Wrexham,2,Callum Doyle,D,22,England,34,2,2,6,1,,,2025-26
English Championship,Wrexham,37,Matty James,M,35,England,37,1,2,4,0,,,2025-26
English Championship,Wrexham,10,Josh Windass,M,32,England,41,16,5,2,0,,,2025-26
English Championship,Wrexham,18,Ben Sheaf,M,28,England,29,0,0,6,0,,,2025-26
English Championship,Wrexham,22,Thomas O'Connor,M,27,Republic of Ireland,0,0,0,0,0,,,2025-26
English Championship,Wrexham,15,George Dobson,M,28,England,40,2,2,8,0,,,2025-26
English Championship,Wrexham,20,Oliver Rathbone,M,29,England,26,7,1,4,0,,,2025-26
English Championship,Wrexham,7,Davis Kellior-Dunn,M,28,England,6,0,0,0,0,,,2025-26
English Championship,Wrexham,29,Ryan Barnett,M,26,England,12,0,0,0,0,,,2025-26
English Championship,Wrexham,47,Ryan Longman,M,25,England,33,2,1,4,0,,,2025-26
English Championship,Wrexham,27,Lewis O'Brien,M,27,England,38,4,6,5,0,,,2025-26
English Championship,Wrexham,14,George Thomason,M,25,England,34,1,5,2,0,,,2025-26
English Championship,Wrexham,16,Jay Rodríguez,F,36,England,6,0,0,0,0,,,2025-26
English Championship,Wrexham,19,Kieffer Moore,F,33,Wales,39,11,4,5,0,,,2025-26
English Championship,Wrexham,33,Nathan Broadhead,F,28,Wales,38,7,4,0,0,,,2025-26
English Championship,Wrexham,28,Sam Smith,F,28,England,40,8,2,6,0,,,2025-26
English Championship,Wrexham,11,Bailey Cadamarteri,F,21,Jamaica,33,2,0,2,0,,,2025-26
English Championship,Wrexham,42,Callum Edwards,F,20,England,0,0,0,0,0,,,2025-26
English Championship,Wrexham,43,James Rainbird,M,20,Wales,0,0,0,0,0,,,2025-26
